id_fibra,banda_hz,banda_min_hz,banda_max_hz,risposta_dbfs,rumore_dbfs,snr_db,banda_coperta,risposta_std_db,std_sospetta,registrazione_sospetta,n_registrazioni_sweep,n_registrazioni_escluse_clip,confidenza_allineamento_min,confidenza_allineamento_media,confidenza_allineamento_max,significativita_min_fibra,significativita_media_fibra,n_allineamenti_incerti_fibra,std_offset_ms_fibra,copertura_pct_fibra,snr_medio_fibra,snr_minimo_fibra,banda_piu_debole_fibra
fibra5,35-47Hz,35.37872040948852,47.05417722424615,-66.85981585516141,-79.18991954996271,12.330103694801295,True,4.028541081266326,True,campione_1785924801307.wav,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,47-63Hz,47.05417722424615,62.58269289063796,-67.74354951742117,nan,nan,False,4.148716655193913,True,campione_1785924914249.wav,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,63-83Hz,62.58269289063796,83.23582900575636,-69.44565083716192,-81.10591096872994,11.660260131568023,True,2.49386256989893,False,,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,83-111Hz,83.23582900575636,110.70477971253825,-71.4069769601888,-81.406078267772,9.999101307583203,True,1.9620238239664118,False,,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,111-147Hz,110.70477971253825,147.23885612233238,-66.59158819513415,-81.80433915204608,15.212750956911933,True,3.6451728424731207,True,campione_1785924705801.wav,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,147-196Hz,147.23885612233238,195.82967247219528,-68.9856454610056,-82.36631290796154,13.38066744695594,True,2.7799416728324924,False,,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,196-260Hz,195.82967247219528,260.4561162082451,-67.38194988755463,-82.62448727457684,15.24253738702221,True,3.9575128285984946,True,campione_1785924765235.wav,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,260-346Hz,260.4561162082451,346.41016151377556,-64.08219432997042,-82.77403398467642,18.691839654706,True,5.251106291007293,True,campione_1785924705801.wav,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,346-461Hz,346.41016151377556,460.7302057136375,-71.64939852332708,-82.81172891724938,11.162330393922304,True,2.079208064916654,False,,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,461-613Hz,460.7302057136375,612.777412560081,-67.16474644529782,-82.86937339094776,15.704626945649935,True,4.181495414543241,True,campione_1785924914249.wav,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,613-815Hz,612.777412560081,815.0022566074459,-72.27552379987199,-82.81358847799945,10.538064678127455,True,1.8886285792291626,False,,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
fibra5,815-1084Hz,815.0022566074459,1083.9640376106447,-71.20504067123454,-82.72869242510227,11.523651753867725,True,2.3249016647731406,False,,15,0,0.009273563559950503,0.019511520248111845,0.03100017252819126,4.809482033972026,11.654846223130015,1,500.3356125648236,85.0,11.433593625387415,5.972199880409249,20-27Hz
