id_fibra,classe,file,durata_s,rms_dbfs,picco_dbfs,crest_db,clipping_pct,baricentro_hz,banda_spettrale_hz,flatness_spettrale,rolloff_85_hz,rolloff_95_hz,picco_spettrale_hz,energia_bassa_pct,energia_media_pct,energia_alta_pct,livello_banda_bassa_db,livello_banda_media_db,livello_banda_alta_db,kurtosis,skewness,zero_crossing_rate_hz
fibra2,RUMORE_AMBIENTALE,campione_1785919039923.wav,1.5,-44.15309161175899,-27.44870248935042,16.704389122408568,0.0,5995.6485985761,3914.843102854716,0.2627686193750153,10918.0,11726.666666666666,48.666666666666664,7.933277712304714,17.201513389443598,74.8652088982517,73.62561384933811,76.98675385294166,83.37388768215887,3.357739820261295,-0.02327582400066606,4648.666666666667
fibra2,RUMORE_AMBIENTALE,campione_1785919041453.wav,1.5,-44.76815932686211,-28.624624729962115,16.143534596899997,0.0,5995.335898439078,3931.142584393515,0.26163351916115013,10996.666666666666,11786.0,13.333333333333332,9.118633569230514,16.43870629359699,74.4426601371725,73.1026757550019,75.66205447588152,82.22159695325826,3.3102948415251428,0.020153410011279457,4622.666666666667
fibra2,RUMORE_AMBIENTALE,campione_1785919042966.wav,1.5,-44.59730898580951,-28.06360311106576,16.533705874743752,0.0,5995.326012449286,3923.8533379372866,0.2594080478585032,10956.0,11736.0,11.333333333333332,8.246071963073227,17.35779448766971,74.39613354925706,73.21541067052839,76.44788488618306,82.76844311863559,3.1898111788205643,-0.015399069741378621,4585.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785919044509.wav,1.5,-44.752909990289176,-28.35691189437449,16.395998095914685,0.0,5995.155403386313,3934.228956469083,0.2656333550173394,11029.333333333332,11826.0,4.666666666666666,9.570883957042502,16.246023491215077,74.18309255174243,73.63663535610101,75.9345856186147,82.53016419266376,3.1098291138705436,-0.04930216483697688,4593.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785919046003.wav,1.5,-44.9040672748703,-28.819984080322225,16.084083194548075,0.0,5995.172714452869,3952.826245185784,0.2603108739730541,11056.666666666666,11820.666666666666,6.0,9.977199905520626,16.04964453631715,73.9731555581622,73.69170854867652,75.7562759913316,82.39236326233288,3.3720806956962512,0.04075301229393525,4637.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785919047534.wav,1.5,-44.67605510553235,-28.050198958068478,16.62585614746387,0.0,5995.655968647184,3951.48037028745,0.2561347147784869,11089.333333333332,11858.0,4.0,9.87695021882245,16.164025980145656,73.95902380103189,73.8367118766096,75.97597862595131,82.58039492981308,3.247889752506766,0.031843324566493345,4598.0
fibra2,RUMORE_AMBIENTALE,campione_1785919048907.wav,1.5,-44.141039371788004,-27.2022777508587,16.938761620929306,0.0,5995.89727597686,3960.27073027122,0.2582915789856579,11046.666666666666,11752.0,6.0,8.72907353268582,17.703933773661355,73.56699269365284,73.9077200114289,76.97873625515804,83.16486852299161,3.802236408237941,-0.04431053189016697,4538.0
fibra2,RUMORE_AMBIENTALE,campione_1785919050424.wav,1.5,-33.90334490994741,-13.269163699931637,20.634181210015768,0.0,5996.924762419306,4430.893504521108,0.022879792628548536,11997.333333333332,11999.333333333332,1.3333333333333333,46.46940534002252,1.5804670137775192,51.95012764619996,91.75541924349994,77.07160245446788,92.2396142841356,52.07153477615002,6.4336222210463205,3579.3333333333335
fibra2,RUMORE_AMBIENTALE,campione_1785919051936.wav,1.5,-43.428281643750736,-27.638220322511163,15.790061321239573,0.0,5995.532174766317,3994.6774817865567,0.22976634165994736,11390.0,11992.0,0.0,13.636321774210046,15.51565867221916,70.84801955357081,75.91013327541992,76.47086303905647,83.06643801608365,2.8722604471604987,-0.6575326650320985,3927.3333333333335
fibra2,RUMORE_AMBIENTALE,campione_1785919053491.wav,1.5,-43.834927368286316,-27.70232311846518,16.132604249821135,0.0,5995.642320013127,3940.279688254977,0.25560941127330833,11031.333333333332,11836.666666666666,4.0,9.333337859475444,16.418658245155395,74.24800389536918,74.28429991625217,76.73730667498386,83.29077786843084,3.512043049781176,-0.22442912090287986,4593.333333333333
fibra2,RUMORE_AMBIENTALE,campione_1785919054981.wav,1.5,-44.1576684464994,-26.558584097647415,17.599084348851985,0.0,5996.03269035653,3967.130586441566,0.23327277853362344,11371.333333333332,11996.666666666666,11999.333333333332,13.500043188731278,15.17062961861795,71.32932719265078,76.00406295977885,76.51074743560244,83.23339265702332,3.2232159840970294,0.1381862622010942,4468.0
